Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26
GENESIS-Tabelle: 48121-0002;;;;;;;;;;;;;;;;;;;;;;;;;
Unternehmen, Tätige Personen, Umsatz und weitere betriebs-;;;;;;;;;;;;;;;;;;;;;;;;;
und volkswirtschaftliche Kennzahlen: Deutschland, Jahre,;;;;;;;;;;;;;;;;;;;;;;;;;
Unternehmensgröße, Wirtschaftszweige;;;;;;;;;;;;;;;;;;;;;;;;;
Statistik für kleine und mittlere Unternehmen;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Unternehmen;Unternehmen (EU);Tätige Personen;Umsatz;Umsatz je tätige Person;Bruttoinvestitionen in Sachanlagen;Bruttoinvestitionen in Sachanl. je tätige Person;Unternehmen mit Investitionen;Bruttowertschöpfung zu Faktorkosten;Bruttowertschöpf. zu Faktorkosten je tätige Person;Bruttobetriebsüberschuss;Bruttobetriebsüberschuss je tätige Person;Personalaufwendungen;Personalaufwendungen je tätige Person;Bruttolöhne und -gehälter;Sozialversicherungskosten;Produktionswert;Waren- und Dienstleistungskäufe;Käufe v.Waren u.DL z.Wiederverk. i.unveränd. Zust.;Aufwendungen für Leiharbeitnehmer;Lohn- und Gehaltsempfänger;Lohn- und Gehaltsempfänger in Vollzeiteinheiten
;;;;Anzahl;Anzahl;Anzahl;Mill. EUR;EUR;Mill. EUR;EUR;Anzahl;Mill. EUR;EUR;Mill. EUR;EUR;Mill. EUR;EUR;Mill. EUR;Mill. EUR;Mill. EUR;Mill. EUR;Mill. EUR;Mill. EUR;Anzahl;Anzahl
2012;Kleine Unternehmen;WZ08-C;Verarbeitendes Gewerbe;56921;.;1072108;113056;105452;4059;3786;46527;44879;41861;11341;10578;33539;31283;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-D;Energieversorgung;433;.;4133;2316;560355;255;61663;379;647;156579;464;112262;183;44316;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2337;.;40113;8638;215346;1618;40324;2048;4306;107348;2792;69601;1514;37747;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-F;Baugewerbe;45218;.;784420;80250;102305;2211;2818;33060;32365;41259;7405;9441;24965;31827;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;94534;.;1467142;238904;162836;3900;2658;59047;47661;32486;13705;9341;33538;22859;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-H;Verkehr und Lagerei;21759;.;413298;37709;91240;2797;6769;15740;17838;43161;8877;21480;8961;21681;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-I;Gastgewerbe;46225;.;840797;26023;30950;1777;2113;33750;12920;15366;4377;5205;8543;10161;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-J;Information und Kommunikation;10530;.;200053;23298;116457;568;2839;8557;12244;61203;3605;18019;8639;43183;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-L;Grundstücks- und Wohnungswesen;6957;.;66523;20779;312355;4528;68059;4303;12943;194562;10977;165005;1966;29557;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;32802;.;557632;51255;91915;1382;2478;26882;32002;57389;11934;21402;20068;35987;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;18479;.;376438;23656;62841;1672;4442;13068;12368;32856;4835;12843;7534;20013;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;405;.;7416;546;73664;13;1690;300;265;35666;66;8911;198;26756;.;.;.;.;.;.;.;.
2012;Kleine Unternehmen;;Insgesamt;337299;.;5842066;628628;107604;25020;4283;244273;231338;39599;80848;13839;150077;25689;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;137;.;10640;2280;214326;167;15719;119;776;72944;299;28097;477;44847;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-C;Verarbeitendes Gewerbe;16614;.;1605804;253870;158095;8545;5321;15159;83308;51879;18788;11700;64520;40179;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-D;Energieversorgung;600;.;24045;14502;603117;1350;56133;532;3719;154648;2438;101386;1281;53263;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;939;.;69899;16158;231168;1895;27106;874;6711;96010;3847;55030;2864;40980;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-F;Baugewerbe;3696;.;289467;44609;154108;1109;3833;3250;15389;53164;3601;12440;11806;40784;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;20675;.;1138534;339687;298355;4615;4053;15931;52569;46172;13755;12081;38002;33378;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-H;Verkehr und Lagerei;4688;.;400124;48023;120021;2034;5084;3944;17298;43233;6450;16119;10849;27113;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-I;Gastgewerbe;4346;.;357967;15329;42822;615;1718;3649;7398;20667;1753;4897;5645;15770;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-J;Information und Kommunikation;2659;.;226293;34693;153309;877;3875;2377;16937;74847;5171;22849;11767;51997;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-L;Grundstücks- und Wohnungswesen;1370;.;57021;23294;408522;4810;84347;1035;13221;231869;10932;191716;2290;40153;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;3643;.;302785;40447;133583;1324;4374;3220;21051;69524;5537;18286;15514;51238;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;7117;.;716982;31993;44622;1521;2122;5314;19289;26904;4910;6848;14380;20056;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;57;.;4727;558;118135;9;1924;46;240;50673;68;14422;171;36251;.;.;.;.;.;.;.;.
2012;Mittlere Unternehmen;;Insgesamt;66541;.;5204288;865445;166295;28871;5548;55449;257907;49557;77547;14901;179565;34503;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;33;.;39806;8240;206992;778;19541;32;4242;106559;1653;41527;2589;65032;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-C;Verarbeitendes Gewerbe;5450;.;4010735;1564250;390016;45648;11381;5196;338237;84333;92891;23161;245347;61172;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-D;Energieversorgung;537;.;193675;571553;2951092;8942;46170;473;43098;222525;28572;147528;14525;74998;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;208;.;89232;25164;282005;2247;25184;204;9107;102062;4767;53423;4340;48639;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-F;Baugewerbe;309;.;153135;32309;210983;797;5206;284;9910;64713;2199;14359;8168;53341;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;4854;.;2203056;1151969;522896;9457;4293;4062;117247;53220;38675;17555;76048;34519;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-H;Verkehr und Lagerei;1054;.;1013577;163738;161545;14054;13866;781;49809;49142;13574;13392;36235;35750;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-I;Gastgewerbe;266;.;193015;11031;57150;501;2594;241;4886;25313;764;3956;4122;21358;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-J;Information und Kommunikation;649;.;471007;151226;321069;7218;15324;585;64388;136702;34408;73053;29979;63649;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-L;Grundstücks- und Wohnungswesen;181;.;50398;26499;525791;4549;90254;152;16367;324762;13788;273578;2580;51184;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;744;.;485925;84370;173628;2825;5813;618;32800;67500;5419;11151;27381;56349;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;1902;.;1519826;84052;55303;5899;3881;1529;42481;27952;8452;5561;34029;22390;.;.;.;.;.;.;.;.
2012;Großunternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;8;.;3835;440;114757;4;937;6;200;52137;41;10809;158;41328;.;.;.;.;.;.;.;.
2012;Großunternehmen;;Insgesamt;16195;.;10427222;3874839;371608;102918;9870;14162;732772;70275;245203;23516;485502;46561;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1902;.;66140;13219;199869;1242;18774;1382;6157;93095;2578;38985;3579;54109;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-C;Verarbeitendes Gewerbe;203664;.;7169663;1967653;274442;59523;8302;144955;481847;67206;129676;18087;352171;49120;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-D;Energieversorgung;1899;.;222351;588645;2647367;11217;50446;1589;47547;213836;31543;141860;16004;71977;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;5027;.;204446;51376;251292;6147;30068;4467;20851;101986;11935;58377;8916;43608;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-F;Baugewerbe;273995;.;1962859;210148;107062;6018;3066;157847;78600;40044;20634;10512;58448;29777;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;577908;.;6108827;1851362;303063;20499;3356;222723;247114;40452;80587;13192;162596;26617;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-H;Verkehr und Lagerei;87819;.;2012376;262615;130500;19837;9857;44215;91603;45520;33217;16506;58386;29014;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-I;Gastgewerbe;217164;.;1989478;70573;35473;3668;1844;110621;33295;16735;11770;5916;21527;10820;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-J;Information und Kommunikation;94541;.;1066733;223187;209224;9020;8456;46889;102035;95652;48476;45443;53559;50208;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-L;Grundstücks- und Wohnungswesen;197145;.;477245;102648;215084;21296;44622;43039;66346;139019;57844;121204;8502;17815;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;380257;.;2119026;228480;107823;7153;3376;168438;121714;57439;47692;22507;74022;34932;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;138327;.;2900090;156338;53908;10514;3626;67935;84282;29062;25234;8701;59048;20361;.;.;.;.;.;.;.;.
2012;Insgesamt;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;10064;.;35904;2677;74554;55;1534;3208;1278;35586;579;16122;699;19464;.;.;.;.;.;.;.;.
2012;Insgesamt;;Insgesamt;2189713;.;26335138;5728921;217539;176188;6690;1017307;1382669;52503;501765;19053;877457;33319;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;882;.;3721;496;133232;50;13461;524;226;60721;134;36115;92;24606;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-C;Verarbeitendes Gewerbe;122799;.;478637;33948;70926;1221;2552;69366;14975;31288;6191;12934;8785;18354;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-D;Energieversorgung;354;.;513;305;593776;489;952343;226;93;180505;78;151763;15;28742;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1547;.;5199;1451;279041;373;71828;1337;726;139584;525;100930;201;38654;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-F;Baugewerbe;215334;.;697309;49878;71529;1548;2219;116370;19998;28679;7337;10521;12662;18158;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;438565;.;1247033;118432;94971;2370;1900;134888;29182;23401;14275;11447;14743;11823;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-H;Verkehr und Lagerei;62264;.;192953;13196;68388;889;4605;23522;7027;36420;4602;23852;2425;12568;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-I;Gastgewerbe;155440;.;565723;17626;31156;644;1139;68839;7469;13202;4347;7685;3063;5414;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-J;Information und Kommunikation;84704;.;180732;14594;80747;390;2160;36649;8998;49789;5522;30551;3477;19238;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-L;Grundstücks- und Wohnungswesen;196151;.;320793;33910;105706;8312;25911;40238;25341;78997;23595;73554;1746;5443;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;361400;.;809601;55629;68712;1915;2366;140017;39101;48297;27172;33562;11930;14735;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;120888;.;309996;18272;58943;1461;4713;51048;11440;36903;8055;25983;3385;10920;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;9787;.;20270;1117;55116;30;1479;2975;602;29704;412;20301;191;9403;.;.;.;.;.;.;.;.
2013;Kleinstunternehmen;;Insgesamt;1770114;.;4832479;358851;74258;19693;4075;685998;165179;34181;102244;21158;62713;12977;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;659;.;11905;1974;165813;221;18549;606;768;64548;337;28343;431;36205;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-C;Verarbeitendes Gewerbe;57981;.;1099515;116739;106173;3670;3337;46153;47193;42922;12772;11616;34421;31306;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-D;Energieversorgung;462;.;4074;2374;582613;320;78656;403;700;171794;519;127353;181;44441;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2330;.;39467;8642;218976;1678;42529;2027;4308;109164;2785;70570;1523;38594;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-F;Baugewerbe;48382;.;817148;81738;100028;2196;2687;35994;33305;40757;7445;9111;25860;31647;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;92165;.;1435897;241267;168025;3488;2429;57041;48871;34035;14347;9992;34011;23686;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-H;Verkehr und Lagerei;22677;.;426143;39393;92442;2950;6923;16428;19096;44811;9637;22614;9459;22197;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-I;Gastgewerbe;44499;.;805527;24939;30960;1135;1410;31792;11933;14814;3857;4788;7962;9884;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-J;Information und Kommunikation;11059;.;208874;24100;115380;522;2500;8726;13126;62840;3936;18846;9189;43994;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-L;Grundstücks- und Wohnungswesen;7641;.;83433;22009;263790;5333;63923;5052;14293;171307;12102;145056;2190;26252;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;34036;.;584049;53459;91531;1538;2634;27186;34569;59189;13250;22687;21319;36502;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;20457;.;409612;25913;63263;1631;3982;14202;14330;34985;5917;14445;8413;20540;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;435;.;7510;604;80464;15;1965;346;297;39482;97;12876;200;26606;.;.;.;.;.;.;.;.
2013;Kleine Unternehmen;;Insgesamt;342783;.;5933155;643150;108399;24699;4163;245957;242789;40921;87003;14664;155160;26151;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;132;.;10297;2183;211999;155;15071;110;724;70283;259;25183;464;45100;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-C;Verarbeitendes Gewerbe;16600;.;1607307;255510;158968;8163;5079;15101;84862;52798;18840;11722;66022;41076;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-D;Energieversorgung;606;.;24040;14807;615915;1198;49826;528;3836;159556;2535;105447;1301;54109;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;961;.;71357;16383;229590;1951;27344;895;6867;96235;3917;54897;2950;41338;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-F;Baugewerbe;3807;.;295552;47561;160923;1098;3715;3413;17002;57526;4668;15793;12341;41755;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;17848;.;1012755;295177;291459;4011;3960;13436;46352;45769;12518;12360;33129;32712;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-H;Verkehr und Lagerei;4849;.;416971;48891;117253;2205;5288;3994;19325;46345;8078;19374;11246;26972;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-I;Gastgewerbe;3837;.;325458;14216;43680;941;2891;3105;6675;20508;1439;4421;4942;15184;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-J;Information und Kommunikation;2879;.;244607;37114;151731;801;3274;2519;18823;76953;5940;24286;12883;52667;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-L;Grundstücks- und Wohnungswesen;1346;.;54903;23233;423166;4932;89831;1040;14673;267247;12277;223610;2396;43637;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;3818;.;320377;42001;131099;1210;3778;3272;23269;72631;6615;20648;16654;51983;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;7252;.;732598;33455;45667;1408;1922;5197;19985;27280;4656;6355;15330;20925;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;63;.;5254;591;112398;11;2140;48;248;47237;62;11885;186;35352;.;.;.;.;.;.;.;.
2013;Mittlere Unternehmen;;Insgesamt;63996;.;5121477;831123;162282;28084;5484;52657;262641;51282;81805;15973;179843;35115;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;34;.;35139;8092;230288;798;22720;34;3769;107258;1350;38431;2419;68828;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-C;Verarbeitendes Gewerbe;5445;.;4034837;1569629;389019;45578;11296;5222;343586;85155;89405;22158;254181;62997;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-D;Energieversorgung;552;.;191309;563780;2946958;8484;44345;482;38674;202155;24128;126118;14546;76037;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;208;.;90528;24958;275691;1931;21334;200;9241;102083;4730;52254;4511;49829;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-F;Baugewerbe;324;.;161067;34938;216916;799;4962;306;10242;63591;2006;12456;8611;53465;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;4705;.;2199037;1159560;527304;9016;4100;3941;117886;53608;37765;17173;77680;35325;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-H;Verkehr und Lagerei;1081;.;1026303;166888;162611;14017;13658;791;51464;50145;13988;13629;37477;36516;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-I;Gastgewerbe;292;.;201644;11613;57592;578;2865;263;5171;25644;863;4280;4115;20409;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-J;Information und Kommunikation;672;.;478946;154901;323420;7904;16503;600;66705;139276;34344;71707;32361;67568;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-L;Grundstücks- und Wohnungswesen;185;.;52838;28172;533174;4922;93160;158;16073;304197;13263;251017;2810;53179;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;795;.;510644;91572;179327;2565;5022;649;39260;76884;10016;19614;29245;57271;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;1915;.;1523184;90152;59187;5689;3735;1544;48946;32134;13761;9035;35185;23100;.;.;.;.;.;.;.;.
2013;Großunternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;12;.;4751;662;139307;4;793;10;228;48068;44;9287;184;38780;.;.;.;.;.;.;.;.
2013;Großunternehmen;;Insgesamt;16221;.;10510227;3904917;371535;102286;9732;14199;751247;71478;245663;23374;503326;47889;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1706;.;61061;12745;208720;1224;20052;1274;5487;89860;2082;34089;3405;55772;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-C;Verarbeitendes Gewerbe;202824;.;7220296;1975826;273649;58632;8120;135842;490617;67950;127208;17618;363409;50332;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-D;Energieversorgung;1974;.;219936;581264;2642880;10490;47698;1639;43302;196886;27259;123941;16043;72944;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;5046;.;206551;51434;249012;5934;28731;4459;21143;102360;11958;57892;9185;44468;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-F;Baugewerbe;267848;.;1971076;214115;108628;5641;2862;156084;80547;40865;21455;10885;59474;30173;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;553282;.;5894722;1814435;307807;18885;3204;209305;242291;41103;78905;13386;159563;27069;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-H;Verkehr und Lagerei;90871;.;2062370;268368;130126;20061;9727;44734;96912;46990;36305;17603;60607;29387;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-I;Gastgewerbe;204068;.;1898353;68394;36028;3298;1738;103999;31248;16460;10506;5535;20082;10578;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-J;Information und Kommunikation;99314;.;1113159;230709;207256;9618;8640;48494;107653;96709;49743;44686;57910;52023;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-L;Grundstücks- und Wohnungswesen;205323;.;511967;107324;209630;23500;45901;46488;70380;137470;61238;119613;9142;17857;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;400049;.;2224671;242661;109077;7229;3249;171123;136200;61223;57053;25645;79148;35577;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;150512;.;2975389;167793;56394;10189;3424;71990;94702;31828;32388;10885;62313;20943;.;.;.;.;.;.;.;.
2013;Insgesamt;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;10297;.;37786;2974;78706;60;1581;3379;1375;36395;615;16270;760;20124;.;.;.;.;.;.;.;.
2013;Insgesamt;;Insgesamt;2193113;.;26397338;5738041;217372;174762;6620;998811;1421856;53864;516715;19575;901042;34134;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;912;.;3302;412;124720;27;8193;470;215;65143;135;40903;80;24240;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-C;Verarbeitendes Gewerbe;136837;.;499509;35978;72027;1166;2333;71925;16069;32169;7359;14732;8710;17437;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-D;Energieversorgung;389;.;588;338;574006;148;251171;248;121;206585;106;179963;16;26623;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1530;.;5132;1444;281373;379;73763;1342;725;141245;523;101890;202;39355;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-F;Baugewerbe;280781;.;873239;63681;72926;1770;2027;143973;25639;29361;9858;11289;15781;18072;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;473773;.;1340396;130312;97219;2240;1671;141319;33311;24852;16855;12575;16265;12135;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-H;Verkehr und Lagerei;73927;.;218597;14527;66456;1436;6568;29245;8024;36705;5202;23799;2821;12906;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-I;Gastgewerbe;169576;.;606232;19466;32110;782;1290;78871;8495;14012;4971;8201;3482;5743;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-J;Information und Kommunikation;99706;.;203337;16236;79848;445;2190;42637;10097;49658;6488;31906;3610;17752;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-L;Grundstücks- und Wohnungswesen;247127;.;398674;38890;97547;13391;33588;53524;28837;72332;26759;67119;2078;5213;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;417891;.;901099;60900;67584;2621;2909;166455;42867;47572;29380;32605;13486;14966;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;148509;.;374042;21102;56417;1831;4896;64463;13012;34788;8990;24035;4022;10753;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;11539;.;24045;1271;52847;36;1511;3989;659;27419;477;19845;182;7574;.;.;.;.;.;.;.;.
2014;Kleinstunternehmen;;Insgesamt;2062498;.;5448192;404556;74255;26271;4822;798461;188071;34520;117103;21494;70735;12983;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;833;.;14001;2547;181881;302;21570;704;1034;73853;496;35416;538;38437;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-C;Verarbeitendes Gewerbe;53459;.;1043951;111875;107165;3446;3301;42053;46101;44161;12206;11692;33895;32468;.;.;.;.;.;.;.;.
